msa,status,n_taxa,n_realA,n_realB,n_inherited,n_inhA,n_inhB,O_A,O_B,merged_taxa,taxa_ok,loglik,rf_true,nrf_true,n_common,faith_a,faith_b,faithful,ll_score,ll_raxml,ll_diff,raxml_agree,raxml_err,mode,seed,budget,time_sec,error
random_tree_107,ok,200,111,69,20,12,8,T74,T197,200,1,-121938.8174,24,0.0609,200,0,0,1,-121938.8174,-121938.8174,0.0,1,,ml,42,0,31.22,
